mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,weekend,sensation,peak_hr,season_1,season_2,season_3,season_4,weathersit_1,weathersit_2,weathersit_3,weathersit_4
10,5,0,0,0,0.44,0.4394,0.88,0.0,1,1.3194,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,18,0,4,1,0.54,0.5152,0.34,0.3582,0,0.8552,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,16,0,5,1,0.5,0.4848,0.45,0.2537,0,0.9348000000000001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,13,0,1,1,0.76,0.697,0.55,0.2537,0,1.2469999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9,7,0,4,1,0.6,0.5758,0.78,0.0,0,1.3558,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,22,0,0,0,0.4,0.4091,0.82,0.194,1,1.2290999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,15,0,3,1,0.76,0.697,0.52,0.2537,0,1.217,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,8,0,0,0,0.78,0.7424,0.62,0.1045,1,1.3624,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,18,0,5,1,0.32,0.303,0.45,0.2537,0,0.753,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12,10,0,6,0,0.26,0.2273,0.48,0.3284,1,0.7073,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,12,0,3,1,0.26,0.2879,0.35,0.0896,0,0.6378999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,12,0,5,1,0.4,0.4091,0.76,0.1343,0,1.1691,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,22,0,0,0,0.4,0.4091,0.35,0.2985,1,0.7591,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,12,0,2,1,0.72,0.6667,0.58,0.2239,0,1.2467,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,14,0,3,1,0.62,0.6212,0.53,0.0896,0,1.1512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,3,0,3,1,0.34,0.3182,0.76,0.2537,0,1.0782,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,17,0,4,1,0.8,0.7273,0.46,0.2985,0,1.1873,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,5,0,0,0,0.26,0.2576,0.56,0.1642,1,0.8176000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,5,0,1,1,0.7,0.6667,0.79,0.194,0,1.4567,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,7,0,5,1,0.64,0.5758,0.89,0.1045,0,1.4658,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9,16,0,0,0,0.6,0.6212,0.33,0.3284,1,0.9512,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4,23,0,0,0,0.5,0.4848,0.39,0.2537,1,0.8748,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,9,0,2,1,0.72,0.697,0.79,0.2239,0,1.487,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,6,0,6,0,0.34,0.3333,1.0,0.1642,1,1.3333,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,11,0,2,1,0.34,0.3182,0.57,0.2239,0,0.8881999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,20,0,3,1,0.74,0.6515,0.37,0.2985,0,1.0215,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,16,0,3,1,0.64,0.6212,0.47,0.3284,0,1.0912,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,6,0,2,1,0.14,0.2121,0.93,0.0,0,1.1421000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,7,0,3,1,0.66,0.6212,0.5,0.3284,0,1.1212,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,2,0,6,0,0.46,0.4545,0.82,0.0,1,1.2745,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,22,0,4,1,0.44,0.4394,0.51,0.3284,0,0.9494,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,12,0,6,0,0.32,0.2727,0.29,0.6567,1,0.5627,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,4,0,3,1,0.6,0.5455,0.88,0.0,0,1.4255,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,16,0,2,1,0.6,0.6212,0.43,0.194,0,1.0512,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,13,0,5,1,0.5,0.4848,0.45,0.2239,0,0.9348000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,11,0,0,0,0.8,0.7879,0.63,0.2836,1,1.4179,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,1,0,6,0,0.62,0.5758,0.83,0.0,1,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,15,0,2,1,0.42,0.4242,0.38,0.4478,0,0.8042,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,0,3,1,0.2,0.197,0.51,0.194,0,0.7070000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,18,0,0,0,0.24,0.2121,0.44,0.2985,1,0.6521,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,5,0,5,1,0.74,0.697,0.66,0.194,0,1.357,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,20,0,2,1,0.56,0.5303,0.49,0.2239,0,1.0203,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,14,0,1,1,0.4,0.4091,0.76,0.0,0,1.1691,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,17,0,1,1,0.62,0.6212,0.46,0.2537,0,1.0812,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,10,0,6,0,0.62,0.6212,0.41,0.3881,1,1.0312,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,20,0,1,1,0.32,0.3333,0.7,0.1045,0,1.0332999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,0,6,0,0.5,0.4848,0.88,0.1343,1,1.3648,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,1,0,3,1,0.78,0.7121,0.49,0.194,0,1.2021,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,20,0,0,0,0.48,0.4697,0.44,0.194,1,0.9097,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,23,0,4,1,0.12,0.1364,0.5,0.194,0,0.6364,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,11,0,0,0,0.34,0.3333,0.81,0.1642,1,1.1433,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,3,0,4,1,0.72,0.697,0.74,0.0,0,1.4369999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,19,0,1,1,0.66,0.6212,0.65,0.2239,0,1.2711999999999999,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,5,0,5,1,0.32,0.303,0.53,0.3284,0,0.833,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,7,0,0,0,0.38,0.3939,0.27,0.1642,1,0.6638999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,7,0,6,0,0.72,0.6818,0.7,0.1343,1,1.3818,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,19,0,4,1,0.84,0.7273,0.3,0.2985,0,1.0272999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,18,0,2,1,0.76,0.7121,0.62,0.1642,0,1.3321,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,13,0,3,1,0.62,0.6212,0.41,0.0896,0,1.0312,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,1,0,1,1,0.7,0.6667,0.89,0.1045,0,1.5567,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,4,0,6,0,0.26,0.2121,0.41,0.4478,1,0.6221,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,16,0,2,1,0.74,0.6515,0.37,0.1642,0,1.0215,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,10,0,3,1,0.62,0.5455,0.94,0.0,0,1.4855,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,12,0,0,0,0.82,0.7121,0.3,0.0,1,1.0121,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,22,0,0,0,0.62,0.5909,0.73,0.3284,1,1.3209,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,23,0,0,0,0.4,0.4091,0.5,0.1642,1,0.9091,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,20,0,2,1,0.6,0.6061,0.23,0.2836,0,0.8361,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,14,0,0,0,0.22,0.1818,0.32,0.4627,1,0.5018,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,6,0,3,1,0.54,0.5152,0.94,0.0896,0,1.4552,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,0,6,0,0.32,0.3333,0.76,0.0896,1,1.0933,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,8,0,3,1,0.44,0.4394,1.0,0.0,0,1.4394,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,17,0,5,1,0.52,0.5,0.23,0.4179,0,0.73,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,8,0,6,0,0.24,0.2576,0.75,0.1045,1,1.0076,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,4,0,2,1,0.6,0.5455,0.88,0.1642,0,1.4255,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,22,0,2,1,0.72,0.697,0.79,0.0896,0,1.487,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,10,0,0,0,0.26,0.2121,0.41,0.5821,1,0.6221,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,15,0,2,1,0.56,0.5303,0.37,0.1045,0,0.9003,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11,7,0,5,1,0.26,0.2727,0.65,0.1343,0,0.9227000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,2,0,5,1,0.68,0.6364,0.69,0.1642,0,1.3264,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,3,0,0,0,0.2,0.197,0.69,0.2239,1,0.887,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5,2,0,0,0,0.48,0.4697,0.63,0.0,1,1.0997,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,19,0,0,0,0.26,0.303,0.41,0.0,1,0.713,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,22,0,4,1,0.7,0.6515,0.48,0.0,0,1.1315,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,2,0,3,1,0.46,0.4545,0.51,0.0,0,0.9645,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,3,0,1,1,0.5,0.4848,1.0,0.1045,0,1.4848,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,16,0,2,1,0.72,0.6515,0.34,0.3881,0,0.9915,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,5,0,4,1,0.54,0.5152,1.0,0.1045,0,1.5152,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,3,0,6,0,0.2,0.197,0.47,0.194,1,0.667,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,0,0,0,0.46,0.4545,0.94,0.194,1,1.3944999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,0,6,0,0.18,0.2424,0.55,0.0,1,0.7924,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0,0,4,1,0.72,0.697,0.74,0.194,0,1.4369999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,14,0,5,1,0.6,0.6061,0.64,0.1343,0,1.2461,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,12,0,0,0,0.82,0.803,0.59,0.2836,1,1.393,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,19,0,2,1,0.5,0.4848,0.29,0.2836,0,0.7747999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,0,3,1,0.28,0.2727,0.61,0.2537,0,0.8827,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,15,0,3,1,0.7,0.6364,0.24,0.0,0,0.8764,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,8,0,4,1,0.34,0.3333,0.87,0.194,0,1.2033,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,12,0,6,0,0.44,0.4394,0.51,0.0,1,0.9494,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,10,0,4,1,0.74,0.697,0.66,0.2537,0,1.357,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,23,0,1,1,0.56,0.5303,0.64,0.2985,0,1.1703000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,4,0,0,0,0.42,0.4242,0.88,0.3582,1,1.3042,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,13,0,2,1,0.78,0.697,0.46,0.2537,0,1.157,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,14,0,2,1,0.82,0.7273,0.38,0.1642,0,1.1073,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,17,0,3,1,0.6,0.5909,0.2,0.2985,0,0.7908999999999999,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0,6,0,0.38,0.3939,0.46,0.1642,1,0.8539,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,17,0,5,1,0.38,0.3939,0.66,0.0,0,1.0539,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,19,0,2,1,0.6,0.6212,0.43,0.2239,0,1.0512,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,15,0,0,0,0.54,0.5152,0.32,0.5224,1,0.8351999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,15,0,3,1,0.36,0.3333,0.32,0.3284,0,0.6533,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,8,0,2,1,0.56,0.5303,0.49,0.3284,0,1.0203,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,6,0,3,1,0.4,0.4091,0.54,0.1642,0,0.9491,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20,0,0,0,0.3,0.2879,0.39,0.2239,1,0.6779,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,5,0,5,1,0.5,0.4848,0.72,0.1045,0,1.2048,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,11,0,6,0,0.84,0.7424,0.39,0.2239,1,1.1324,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,23,0,2,1,0.36,0.3333,0.4,0.4179,0,0.7333000000000001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,21,0,6,0,0.8,0.7727,0.59,0.2537,1,1.3627,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,11,0,5,1,0.92,0.8788,0.4,0.2985,0,1.2788,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,3,0,6,0,0.2,0.2121,0.64,0.1343,1,0.8521000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,10,0,5,1,0.72,0.697,0.74,0.1343,0,1.4369999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,11,0,1,1,0.84,0.803,0.53,0.2239,0,1.3330000000000002,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,14,0,1,1,0.28,0.2727,0.45,0.2239,0,0.7227,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,0,6,0,0.42,0.4242,0.38,0.2239,1,0.8042,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,15,0,5,1,0.4,0.4091,0.4,0.4179,0,0.8091,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10,23,0,4,1,0.54,0.5152,0.83,0.1343,0,1.3452,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,7,0,1,1,0.72,0.6818,0.62,0.2985,0,1.3018,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,10,0,0,0,0.3,0.2879,0.52,0.2537,1,0.8079000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,19,0,1,1,0.36,0.3485,0.43,0.1343,0,0.7785,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,16,0,6,0,0.68,0.6364,0.65,0.3881,1,1.2864,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,3,0,0,0,0.64,0.6061,0.73,0.1642,1,1.3361,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,13,0,1,1,0.8,0.7424,0.49,0.1642,0,1.2324,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,1,0,6,0,0.5,0.4848,0.48,0.0,1,0.9648,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,9,0,0,0,0.36,0.3485,0.87,0.1343,1,1.2185,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,5,0,5,1,0.3,0.3182,0.65,0.0896,0,0.9682,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12,5,1,1,0,0.34,0.303,0.42,0.3881,0,0.723,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,12,0,5,1,0.18,0.2121,0.93,0.1045,0,1.1421000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,11,0,4,1,0.48,0.4697,0.55,0.5224,0,1.0197,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,19,0,2,1,0.34,0.3485,0.31,0.1045,0,0.6585,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,15,0,6,0,0.42,0.4242,0.71,0.2836,1,1.1341999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,5,0,5,1,0.34,0.3333,0.53,0.1642,0,0.8633,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,12,0,0,0,0.58,0.5455,0.35,0.2537,1,0.8955,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,4,0,1,1,0.2,0.197,0.59,0.2239,0,0.7869999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,2,0,3,1,0.26,0.2576,0.75,0.2239,0,1.0076,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12,1,0,6,0,0.4,0.4091,0.62,0.2836,1,1.0291000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1,0,5,1,0.26,0.2273,0.44,0.3284,0,0.6673,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,7,0,6,0,0.38,0.3939,0.76,0.0,1,1.1539,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1,1,1,0,0.24,0.2576,0.87,0.0896,0,1.1276,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,4,0,4,1,0.48,0.4697,0.59,0.0896,0,1.0596999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,1,0,2,1,0.68,0.6364,0.79,0.2537,0,1.4264000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,11,0,6,0,0.44,0.4394,0.24,0.2985,1,0.6794,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,5,0,4,1,0.68,0.6364,0.89,0.0,0,1.5264,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,4,0,5,1,0.54,0.5152,0.94,0.1343,0,1.4552,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,13,0,1,1,0.78,0.7121,0.52,0.2836,0,1.2321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,23,0,6,0,0.28,0.2424,0.33,0.4478,1,0.5724,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,6,0,0,0,0.3,0.3333,0.52,0.0,1,0.8533,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,10,0,1,1,0.42,0.4242,0.41,0.1642,0,0.8342,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,4,0,6,0,0.56,0.5303,0.88,0.1045,1,1.4102999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,14,0,5,1,0.36,0.3333,0.32,0.3284,0,0.6533,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,12,0,2,1,0.26,0.2879,0.56,0.0896,0,0.8479000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,14,0,0,0,0.7,0.6364,0.39,0.2836,1,1.0264,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,20,0,2,1,0.64,0.6061,0.69,0.2836,0,1.2961,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,19,0,4,1,0.52,0.5,0.59,0.1045,0,1.0899999999999999,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,23,0,3,1,0.64,0.5758,0.83,0.0,0,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,0,3,1,0.64,0.5758,0.83,0.194,0,1.4058,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,20,0,3,1,0.74,0.7121,0.79,0.2537,0,1.5021,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2,22,0,2,1,0.12,0.1061,0.33,0.3582,0,0.43610000000000004,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,5,0,2,1,0.3,0.2727,0.64,0.2836,0,0.9127000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,19,0,4,1,0.44,0.4394,0.62,0.0,0,1.0594000000000001,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,7,0,1,1,0.52,0.5,1.0,0.0896,0,1.5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,16,0,1,1,0.26,0.2424,0.3,0.2537,0,0.5424,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,9,0,5,1,0.42,0.4242,0.82,0.0,0,1.2442,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,13,0,6,0,0.4,0.4091,0.87,0.1642,1,1.2791000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,4,0,3,1,0.54,0.5152,1.0,0.1045,0,1.5152,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,0,0,0,0.16,0.1364,0.47,0.2836,1,0.6063999999999999,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,4,0,5,1,0.72,0.7121,0.84,0.1343,0,1.5520999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,19,0,6,0,0.74,0.6515,0.33,0.2239,1,0.9815,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,23,0,1,1,0.36,0.3485,0.76,0.194,0,1.1085,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,0,0,4,1,0.44,0.4394,0.47,0.2537,0,0.9094,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0,0,1,1,0.62,0.5909,0.73,0.1045,0,1.3209,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,16,0,0,0,0.4,0.4091,0.37,0.2985,1,0.7791,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,6,0,0.46,0.4545,0.72,0.1045,1,1.1745,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,16,0,1,1,0.4,0.4091,0.4,0.2537,0,0.8091,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,14,0,6,0,0.28,0.2576,0.45,0.3582,1,0.7076,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,5,0,4,1,0.64,0.5909,0.78,0.2836,0,1.3709,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,3,0,5,1,0.24,0.2576,0.52,0.1045,0,0.7776000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,7,0,0,0,0.08,0.1061,0.58,0.1642,1,0.6860999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,20,0,4,1,0.34,0.303,0.93,0.3582,0,1.233,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,13,0,3,1,0.48,0.4697,0.48,0.1642,0,0.9497,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,16,0,1,1,0.16,0.1818,0.56,0.194,0,0.7418,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1,0,3,1,0.54,0.5152,0.64,0.2836,0,1.1552,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,21,0,4,1,0.18,0.2121,0.55,0.1045,0,0.7621,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,4,0,5,1,0.24,0.2576,0.7,0.0896,0,0.9576,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,1,0,1,1,0.66,0.5909,0.89,0.194,0,1.4809,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,4,0,5,1,0.7,0.6667,0.84,0.2836,0,1.5067,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8,12,0,2,1,0.86,0.7424,0.3,0.2836,0,1.0424,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,6,0,3,1,0.3,0.303,0.49,0.1343,0,0.7929999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,8,0,3,1,0.68,0.6364,0.79,0.1642,0,1.4264000000000001,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,3,0,2,1,0.7,0.6667,0.84,0.0,0,1.5067,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,14,0,4,1,0.3,0.3333,0.52,0.0,0,0.8533,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,5,0,3,1,0.36,0.3333,0.43,0.2985,0,0.7633,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3,19,0,3,1,0.6,0.6061,0.64,0.0,0,1.2461,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
